,userid,time_stamp,adgroup_id,pid,nonclk,clk,cms_segid,cms_group_id,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level ,cate_id,campaign_id,customer,brand,price,hist_cate_id,hist_adgroup_id
13847311,118379,1494415095,54422,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,5957,409585,20589,128835.0,1.9799899746431038e-05,5957,54422
17187862,1076981,1494595123,560565,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6427,73921,121762,413472.0,3.879899850289803e-06,6427,560565
18356316,1076981,1494126417,763693,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,856,118616,99154,255483.0,5.899000257159059e-07,856,763693
17339365,469812,1494322352,552025,430548_1007,1,0,95,12,1,6,2.0,2,0,,4879,71576,142624,360312.0,5.99900033648737e-07,4879,552025
12547605,118379,1494079374,524638,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4520,223212,205915,127326.0,5.979899924568599e-06,4520,524638
8378604,186325,1494502421,584791,430548_1007,1,0,0,11,1,5,,2,0,,562,168306,70779,,1.620999938722889e-07,562,584791
492744,37817,1494230113,808789,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6952,320034,1141,,9.798999371923856e-07,6952,808789
14795664,1067128,1494482093,457195,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,6261,391809,1594,58326.0,2.9799000458297087e-06,6261,457195
21583746,1076981,1494166698,626780,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,856,21257,100668,,2.8990001510464936e-07,856,626780
9861980,409373,1494126937,620483,430548_1007,1,0,0,10,1,4,2.0,3,0,,6261,322265,248644,319827.0,7.879900294938125e-06,6261,620483
3325603,390932,1494624938,716793,430548_1007,1,0,0,4,2,4,,3,0,2.0,4281,208551,15140,,7.49700063806813e-07,4281,716793
13220072,186325,1494558054,760876,430548_1007,1,0,0,11,1,5,,2,0,,4282,284095,147055,146115.0,4.178999972737074e-07,4282,760876
22792266,390932,1494075072,22465,430548_1007,1,0,0,4,2,4,,3,0,2.0,9692,318135,35835,417898.0,1.1299899597361218e-05,9692,22465
24229829,195826,1494480979,814308,430539_1007,1,0,0,3,2,3,,3,0,3.0,4283,8877,86112,,2.679900035218452e-06,4283,814308
20576579,122203,1494209228,686829,430539_1007,1,0,0,9,1,3,,3,0,2.0,4385,361786,130247,342760.0,1.6798999240563717e-06,4385,686829
4978640,379438,1494040947,530118,430539_1007,1,0,0,4,2,4,,3,0,1.0,6522,203058,200522,,2.179899865950574e-06,6522,530118
17965343,1067128,1494520310,830349,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,6300,54080,139172,,6.798999834245478e-07,6300,830349
22219395,1067128,1494594822,605703,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,6306,187732,131282,93387.0,2.89989998236706e-06,6306,605703
24827741,376279,1494034001,505282,430548_1007,1,0,0,4,2,4,,3,0,,4284,318320,209119,188059.0,6.798999834245478e-07,4284,505282
16912158,173787,1494194050,747963,430548_1007,1,0,20,3,2,3,2.0,3,0,3.0,4505,306350,138929,258244.0,1.1798999821621692e-06,4505,747963
23630526,56008,1494205144,666344,430539_1007,1,0,7,2,2,2,2.0,3,0,2.0,8113,125484,4104,203729.0,4.989000217392459e-07,8113,666344
13480080,37817,1494048123,706157,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6426,122312,73866,257625.0,5.6798999139573425e-06,6426,706157
22081804,867863,1494284772,625315,430548_1007,0,1,20,3,2,3,2.0,3,0,4.0,8056,348778,243840,,1.6798999240563717e-06,8056,625315
9151878,694536,1494061781,714086,430548_1007,1,0,0,3,2,3,,3,0,,4292,381138,251339,,2.989899940075702e-06,4292,714086
1871998,782462,1494567993,459822,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,7211,275350,72763,342533.0,7.890000119914475e-08,7211,459822
6713690,716346,1494152542,667451,430539_1007,1,0,18,3,2,3,2.0,3,0,1.0,6519,224484,207708,10019.0,9.798999371923856e-07,6519,667451
20453483,122203,1494558233,399193,430539_1007,1,0,0,9,1,3,,3,0,2.0,4385,335873,240767,246505.0,1.9798999346676283e-06,4385,399193
6190474,377490,1494166384,595296,430539_1007,1,0,0,3,2,3,,3,0,,6300,112007,153551,97720.0,1.8798999690261553e-06,6300,595296
18685153,4500,1494422037,320710,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,5953,323682,249371,,1.6798999240563717e-06,5953,320710
18708282,195826,1494684897,349220,430539_1007,1,0,0,3,2,3,,3,0,3.0,6423,320803,38235,363840.0,6.579899945791112e-06,6423,349220
22111441,913595,1494514273,428122,430539_1007,1,0,68,9,1,3,3.0,3,0,2.0,6300,316761,245547,114605.0,7.489899871870875e-06,6300,428122
24356122,1102430,1494116621,180228,430548_1007,1,0,2,1,2,1,1.0,3,0,4.0,7205,270983,87566,307443.0,4.998989970772527e-05,7205,180228
5283989,118379,1494471776,519829,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,7339,349209,70284,10813.0,3.899900093529141e-06,7339,519829
24960101,728644,1494249238,682554,430548_1007,1,0,7,2,2,2,1.0,3,0,1.0,6261,365182,63559,234846.0,4.999000111638452e-07,6261,682554
16449846,384414,1494344387,536182,430548_1007,1,0,0,1,2,1,,3,0,,6426,143288,5879,326428.0,3.9899000512377825e-06,6426,536182
16243380,1009384,1494664360,729201,430539_1007,1,0,18,3,2,3,2.0,3,0,1.0,6519,102306,161726,,7.899000138422707e-07,6519,729201
14687192,1089728,1494638757,548855,430548_1007,1,0,0,9,1,3,,3,0,2.0,6261,122197,146788,419304.0,1.4998998949522502e-06,6261,548855
15959089,409373,1494379831,784229,430548_1007,1,0,0,10,1,4,2.0,3,0,,6736,400540,55092,,1.7218999346368946e-06,6736,784229
20942420,1076981,1494639122,795662,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,856,11669,89493,,1.3898999213779462e-06,856,795662
21239821,594253,1494687728,368036,430548_1007,1,0,0,5,2,5,,3,0,3.0,4280,83427,83837,396493.0,4.34989988207235e-06,4280,368036
15064286,1067128,1494482043,722228,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,6261,5337,75534,454237.0,1.9798999346676283e-06,6261,722228
882316,728743,1494213607,643419,430539_1007,1,0,0,4,2,4,,3,0,2.0,4520,353477,13592,,9.798999371923856e-07,4520,643419
16686461,232221,1494138593,73472,430548_1007,1,0,7,2,2,2,1.0,3,0,2.0,7225,260446,35160,130256.0,2.7798998871730873e-06,7225,73472
16585183,503986,1494470879,310515,430548_1007,1,0,16,3,2,3,1.0,3,0,2.0,6261,31557,73747,,5.978999979561195e-07,6261,310515
22095520,469812,1494117313,278370,430548_1007,1,0,95,12,1,6,2.0,2,0,,12055,222538,206040,180956.0,2.778999999009102e-07,12055,278370
18703125,1089728,1494564549,843191,430548_1007,1,0,0,9,1,3,,3,0,2.0,5166,351028,251904,,2.5798999558901414e-06,5166,843191
5078983,716346,1494646753,686345,430548_1007,1,0,18,3,2,3,2.0,3,0,1.0,6523,330700,237669,,1.1798999821621692e-06,6523,686345
496054,409373,1494643908,819177,430548_1007,1,0,0,10,1,4,2.0,3,0,,4282,352747,13787,,9.989899808715563e-06,4282,819177
5657229,173787,1494505102,516190,430548_1007,1,0,20,3,2,3,2.0,3,0,3.0,6423,4646,71816,114468.0,5.9898998188145924e-06,6423,516190
24829858,1076981,1494599661,509397,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,856,21257,100668,,3.8990000916783174e-07,856,509397
12533324,173787,1494114174,608461,430548_1007,1,0,20,3,2,3,2.0,3,0,3.0,6423,366358,241130,168611.0,1.0879899491555989e-05,6423,608461
16769586,1091685,1494558578,602081,430548_1007,0,1,8,2,2,2,1.0,3,0,3.0,4290,30069,114183,301209.0,5.779899765911978e-06,4290,602081
20778665,503986,1494024317,430149,430548_1007,1,0,16,3,2,3,1.0,3,0,2.0,6554,131014,7826,181325.0,3.8990000916783174e-07,6554,430149
1415073,978320,1494594323,739904,430539_1007,1,0,77,10,1,4,1.0,3,0,1.0,5539,129652,5521,,1.2798999478036421e-06,5539,739904
21267562,608519,1494054995,61988,430548_1007,1,0,7,2,2,2,1.0,3,0,2.0,10905,158854,185465,73920.0,2.179899865950574e-06,10905,61988
530798,37817,1494688821,625554,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6554,147285,157156,,9.179000244330382e-07,6554,625554
18720983,1076981,1494118087,493422,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6423,411232,11177,293023.0,1.9798999346676283e-06,6423,493422
24466390,829038,1494220379,132334,430539_1007,1,0,0,10,1,4,,3,0,2.0,5989,209907,104959,116349.0,1.1898999900950002e-06,5989,132334
15529242,913595,1494126294,317985,430539_1007,1,0,68,9,1,3,3.0,3,0,2.0,10062,322816,248601,157628.0,5.959990085102618e-05,10062,317985
15259361,782044,1494598467,311622,430539_1007,1,0,0,11,1,5,,3,0,2.0,37,294748,239832,103137.0,2.098989898513537e-05,37,311622
16411198,469812,1494315838,244405,430548_1007,1,0,95,12,1,6,2.0,2,0,,5022,61566,140661,200912.0,7.249900136230281e-06,5022,244405
15300233,379438,1494688967,450596,430539_1007,1,0,0,4,2,4,,3,0,1.0,6261,331912,55106,377870.0,3.6098999771638773e-06,6261,450596
18565087,390932,1494310495,3641,430548_1007,1,0,0,4,2,4,,3,0,2.0,9770,419833,74294,,5.989000442241377e-07,9770,3641
3129765,1091685,1494385749,836926,430548_1007,1,0,8,2,2,2,1.0,3,0,3.0,6407,383061,79351,,9.798999371923856e-07,6407,836926
6577096,1089728,1494073361,582517,430548_1007,1,0,0,9,1,3,,3,0,2.0,6183,273031,64173,,1.5798999584148987e-06,6183,582517
22794270,390932,1494086853,450738,430548_1007,1,0,0,4,2,4,,3,0,2.0,7642,151410,86711,237608.0,1.7998999055635068e-06,7642,450738
22792328,390932,1494151064,251172,430548_1007,1,0,0,4,2,4,,3,0,2.0,6140,161173,127343,54146.0,2.5998999717558036e-06,6140,251172
15701945,613041,1494461400,696968,430548_1007,1,0,0,3,2,3,,3,0,4.0,4267,364245,151391,53152.0,6.599000244023046e-07,4267,696968
13358613,1091685,1494233010,500899,430548_1007,1,0,8,2,2,2,1.0,3,0,3.0,4284,356419,253288,399810.0,9.798999371923856e-07,4284,500899
2117274,409373,1494311348,684724,430548_1007,1,0,0,10,1,4,2.0,3,0,,4281,125699,16007,26572.0,9.988999636334484e-07,4281,684724
17983424,37817,1494101758,697528,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6426,171682,25383,83473.0,4.029900082969107e-06,6426,697528
23870536,1065563,1494673272,362495,430548_1007,1,0,45,5,2,5,2.0,3,0,3.0,6261,231345,132509,166167.0,1.2989899914828129e-05,6261,362495
13102551,390932,1494402914,780928,430548_1007,1,0,0,4,2,4,,3,0,2.0,4281,404169,56581,,7.899000138422707e-07,4281,780928
12018186,846704,1494691115,312359,430539_1007,1,0,0,10,1,4,,3,0,2.0,9687,212502,30073,220468.0,3.79990001420083e-06,9687,312359
1236556,694536,1494212378,689447,430548_1007,1,0,0,3,2,3,,3,0,,6261,19408,38817,396367.0,2.389899918853189e-06,6261,689447
20779190,390932,1494284514,377819,430548_1007,1,0,0,4,2,4,,3,0,2.0,7146,87300,95711,224752.0,1.8898999769589864e-06,7146,377819
15183856,232221,1494589746,60447,430548_1007,1,0,7,2,2,2,1.0,3,0,2.0,7211,76304,135881,68230.0,1.9798999346676283e-06,7211,60447
7872370,390932,1494624997,478099,430548_1007,1,0,0,4,2,4,,3,0,2.0,7146,278190,224681,95766.0,7.799000059094396e-07,7146,478099
14982824,1076981,1494601581,695031,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,856,272193,231106,,7.899000138422707e-07,856,695031
21736438,782462,1494549907,152289,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,7211,407745,13728,390922.0,7.598999900437775e-07,7211,152289
3616333,37817,1494224975,643723,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6183,420250,71302,417313.0,7.199000151558721e-07,6183,643723
8197516,390932,1494255888,169063,430548_1007,1,0,0,4,2,4,,3,0,2.0,7184,208215,7844,425293.0,2.189899987570243e-06,7184,169063
15496996,640487,1494634732,182401,430539_1007,1,0,0,2,2,2,2.0,3,0,,6152,205304,204149,252916.0,8.799000283943315e-07,6152,182401
14152484,782462,1494567993,297922,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,7603,177497,58962,154219.0,1.6789998369404202e-07,7603,297922
23344433,1076981,1494617094,810408,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6185,43040,128250,,5.899000257159059e-07,6185,810408
22111121,913595,1494142745,167488,430539_1007,1,0,68,9,1,3,3.0,3,0,2.0,11134,176843,156080,91309.0,5.1798997446894646e-06,11134,167488
6330034,406693,1494039423,57332,430548_1007,1,0,12,3,2,3,2.0,2,0,4.0,8071,40031,58613,460508.0,3.1590002436132636e-07,8071,57332
1918390,783332,1494672540,679143,430539_1007,1,0,0,12,1,6,,3,0,1.0,6427,194827,122346,32243.0,4.579899723466951e-06,6427,679143
18702810,1089728,1494466836,830908,430548_1007,1,0,0,9,1,3,,3,0,2.0,5166,269719,233422,384894.0,2.879899966501398e-06,5166,830908
16178750,4500,1494479973,734770,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,1665,181666,193849,234846.0,2.5798999558901414e-06,1665,734770
1847375,1067128,1494343015,35115,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,7184,68366,47385,27498.0,1.989900056287297e-06,7184,35115
22425164,594253,1494598193,751301,430548_1007,1,0,0,5,2,5,,3,0,3.0,4520,375844,216508,,1.8798999690261553e-06,4520,751301
18221627,37817,1494048123,755000,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6426,138115,20167,396991.0,9.97989991446957e-06,6426,755000
24582396,469812,1494322352,732584,430548_1007,1,0,95,12,1,6,2.0,2,0,,4879,126110,160522,,1.9889999691713456e-07,4879,732584
7281981,1076981,1494195061,664345,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6423,369934,19596,413342.0,2.5798999558901414e-06,6423,664345
24582409,469812,1494387009,783674,430548_1007,1,0,95,12,1,6,2.0,2,0,,12689,213556,207029,,2.499000117950345e-07,12689,783674
1511009,186325,1494291942,626541,430548_1007,1,0,0,11,1,5,,2,0,,4281,160338,2376,239291.0,7.497999945371703e-07,4281,626541
16647513,253764,1494212597,786493,430539_1007,1,0,80,10,1,4,2.0,3,0,2.0,6040,211708,174838,,1.9798999346676283e-06,6040,786493
19655430,1076981,1494602041,625083,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6554,153264,154844,,4.899000032310141e-07,6554,625083
7347604,4500,1494647275,512311,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,3788,340105,160638,181925.0,3.1498998396273237e-06,3788,512311
8206729,1076981,1494168700,513256,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6423,234386,217315,299026.0,5.9898998188145924e-06,6423,513256
24596307,852597,1494116099,316922,430548_1007,1,0,8,2,2,2,1.0,3,0,3.0,7340,87073,91203,,1.778999916268731e-07,7340,316922
11156094,118379,1494039517,770331,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,5920,117579,241067,367428.0,3.3798999083956005e-06,5920,770331
22215487,122203,1494641566,400602,430539_1007,1,0,0,9,1,3,,3,0,2.0,12902,60672,143005,83507.0,4.999000111638452e-07,12902,400602
20573381,118379,1494397426,513635,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,6806,165658,148228,122766.0,3.879899850289803e-06,6806,513635
23346900,376279,1494149196,551795,430548_1007,1,0,0,4,2,4,,3,0,,5539,293848,149475,,2.9799000458297087e-06,5539,551795
13337344,1067128,1494481110,846075,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,8928,162500,4666,125549.0,2.8990001510464936e-07,8928,846075
7872363,390932,1494457680,478099,430548_1007,1,0,0,4,2,4,,3,0,2.0,7146,278190,224681,95766.0,7.799000059094396e-07,7146,478099
1814718,4500,1494200929,502928,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,4292,184516,171704,269384.0,1.149899958363676e-06,4292,502928
12811617,694536,1494039122,633860,430548_1007,1,0,0,3,2,3,,3,0,,4288,396948,51489,455364.0,2.3799000246071955e-06,4288,633860
22809048,195826,1494141359,322065,430539_1007,1,0,0,3,2,3,,3,0,3.0,4283,140830,22481,447723.0,1.6598999081907095e-06,4283,322065
18186988,1026736,1494218089,445534,430539_1007,1,0,0,4,2,4,,3,0,,6426,167489,59511,370289.0,5.979899924568599e-06,6426,445534
12211547,1076981,1494138580,673722,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6423,289564,153993,,2.189899987570243e-06,6423,673722
18358411,1076981,1494590511,785287,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,856,341317,251934,17204.0,1.6898999319892027e-06,856,785287
17370347,390932,1494648738,485088,430548_1007,1,0,0,4,2,4,,3,0,2.0,4617,83203,102437,324074.0,4.999000111638452e-07,4617,485088
21157417,913595,1494396059,567084,430539_1007,1,0,68,9,1,3,3.0,3,0,2.0,10062,307020,85090,18413.0,3.9599901356268674e-05,10062,567084
248841,390932,1494402968,683971,430548_1007,1,0,0,4,2,4,,3,0,2.0,6952,235080,100759,,2.9980000704199483e-07,6952,683971
3847760,37817,1494313566,678208,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,731,83878,160254,425463.0,1.0798999028338585e-06,731,678208
16292075,594253,1494343457,634876,430548_1007,0,1,0,5,2,5,,3,0,3.0,4280,136175,10491,,3.27989982906729e-06,4280,634876
22917459,329929,1494024887,631167,430548_1007,1,0,0,11,1,5,,3,0,4.0,4617,380544,138886,335457.0,1.049899992722203e-06,4617,631167
6828047,186325,1494291983,743484,430548_1007,1,0,0,11,1,5,,2,0,,6261,320141,144815,156224.0,2.989899940075702e-06,6261,743484
2461003,1076981,1494427070,747369,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6185,213688,136162,103594.0,8.898999794837437e-07,6185,747369
20356000,153909,1494287845,782612,430539_1007,1,0,81,10,1,4,2.0,3,0,4.0,6423,119218,21111,67569.0,3.689900040626526e-06,6423,782612
15246014,1099572,1494226656,474849,430548_1007,1,0,2,1,2,1,1.0,3,0,2.0,6246,211182,30474,173583.0,8.689999475564036e-08,6246,474849
10493382,4500,1494135625,467367,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,6181,156952,160493,292992.0,6.599000244023046e-07,6181,467367
11761607,20927,1494673355,585312,430548_1007,1,0,20,3,2,3,2.0,3,0,3.0,4282,363772,42383,146530.0,2.989899940075702e-06,4282,585312
449315,640487,1494505399,659289,430539_1007,1,0,0,2,2,2,2.0,3,0,,1665,360936,13787,,1.619899990146223e-06,1665,659289
19578759,782462,1494026698,302366,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,6152,313970,109792,259164.0,1.9798999346676283e-06,6152,302366
13174945,186325,1494154747,696776,430548_1007,1,0,0,11,1,5,,2,0,,6261,319897,147055,146115.0,2.778999999009102e-07,6261,696776
22952141,37817,1494318202,727121,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6185,13081,90522,95766.0,1.2898999557364732e-06,6185,727121
22343302,186325,1494472871,651910,430548_1007,1,0,0,11,1,5,,2,0,,4282,33263,35868,377447.0,4.689899924414931e-06,4282,651910
8657245,93767,1494636761,493942,430539_1007,1,0,0,2,2,2,2.0,3,0,,4284,11112,27143,99933.0,1.0799900337588042e-05,4284,493942
19176833,1089728,1494108481,803544,430548_1007,1,0,0,9,1,3,,3,0,2.0,6426,41063,57826,96276.0,6.879899956402369e-06,6426,803544
23971353,829038,1494382533,206230,430539_1007,1,0,0,10,1,4,,3,0,2.0,6708,26361,46095,101352.0,1.9499000245559728e-06,6708,206230
2884120,1089728,1494311119,833406,430548_1007,1,0,0,9,1,3,,3,0,2.0,6183,366646,161583,,1.1798999821621692e-06,6183,833406
16265945,610249,1494583368,552725,430548_1007,1,0,45,5,2,5,3.0,3,0,4.0,1665,42957,37873,396977.0,4.589900072460296e-06,1665,552725
7872364,390932,1494110129,478099,430548_1007,1,0,0,4,2,4,,3,0,2.0,7146,278190,224681,95766.0,7.799000059094396e-07,7146,478099
10500890,1067128,1494520386,470577,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4520,315126,242137,203297.0,1.1798999821621692e-06,4520,470577
12440707,1076981,1494597507,583661,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,856,407937,62847,,6.898999913573789e-07,856,583661
4820210,1067128,1494065340,623993,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4521,361020,13787,345805.0,1.1898999900950002e-06,4521,623993
10565931,1076981,1494567874,628635,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6554,74333,76842,181325.0,4.899000032310141e-07,6554,628635
14779116,377490,1494642408,797883,430539_1007,1,0,0,3,2,3,,3,0,,6261,22803,100526,208688.0,1.989900056287297e-06,6261,797883
15454947,1113511,1494497214,678632,430548_1007,1,0,0,3,2,3,,3,0,1.0,6426,140703,21769,255933.0,4.879899734078208e-06,6426,678632
1246047,1067128,1494685028,709851,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,6261,359520,13787,,1.1898999900950002e-06,6261,709851
13492486,782462,1494662829,673242,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,7146,166797,122709,95766.0,5.498999939845817e-07,7146,673242
20711727,122203,1494040598,313818,430539_1007,1,0,0,9,1,3,,3,0,2.0,541,127046,168863,89775.0,2.999000230374804e-07,541,313818
19049840,377490,1494483210,552905,430539_1007,1,0,0,3,2,3,,3,0,,5957,324956,250306,,3.259900040575303e-06,5957,552905
21595874,37817,1494231074,747318,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6952,13081,90522,,1.8989999261975754e-07,6952,747318
18503515,783332,1494600468,92135,430539_1007,1,0,0,12,1,6,,3,0,1.0,4520,36331,115408,,4.798999952981831e-07,4520,92135
21553165,390932,1494483365,523652,430548_1007,1,0,0,4,2,4,,3,0,2.0,3787,105320,139612,254085.0,1.1718999530785368e-06,3787,523652
897096,409373,1494231565,730493,430548_1007,1,0,0,10,1,4,2.0,3,0,,549,365539,160104,112575.0,1.379899913445115e-06,549,730493
16859619,1076981,1494166937,139461,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,384,45632,129003,302195.0,5.199000270295073e-07,384,139461
5925612,379438,1494159757,435818,430539_1007,1,0,0,4,2,4,,3,0,1.0,6426,48067,129575,404623.0,8.898999794837437e-07,6426,435818
22733987,782462,1494549907,107678,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,7211,402069,56615,,2.989899940075702e-06,7211,107678
18242909,1089728,1494299305,709513,430548_1007,1,0,0,9,1,3,,3,0,2.0,6198,208477,107775,168008.0,1.9798999346676283e-06,6198,709513
5146163,118379,1494471776,657559,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,7339,270985,223107,,1.6898999319892027e-06,7339,657559
24501568,1113511,1494497214,764108,430548_1007,1,0,0,3,2,3,,3,0,1.0,6426,402884,57450,374255.0,6.099900019762572e-06,6426,764108
514522,390932,1494324120,404228,430548_1007,1,0,0,4,2,4,,3,0,2.0,6952,237682,217787,,2.979000157665723e-07,6952,404228
18365872,4500,1494298601,523278,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,5953,326659,250266,,2.9799000458297087e-06,5953,523278
15088057,1026736,1494282675,744469,430539_1007,1,0,0,4,2,4,,3,0,,4283,87650,134984,,1.2798999478036421e-06,4283,744469
18685868,728743,1494213607,83937,430539_1007,1,0,0,4,2,4,,3,0,2.0,4541,240952,33167,23955.0,3.1599902285961434e-05,4541,83937
930471,1089728,1494207857,643551,430548_1007,1,0,0,9,1,3,,3,0,2.0,4521,353477,13592,,1.5798999584148987e-06,4521,643551
21489462,122203,1494218995,356314,430539_1007,1,0,0,9,1,3,,3,0,2.0,6961,395832,50279,254471.0,9.798999371923856e-07,6961,356314
17715146,329929,1494466550,575899,430548_1007,1,0,0,11,1,5,,3,0,4.0,4617,90433,162832,422867.0,2.799000071718183e-07,4617,575899
24409043,195826,1494229199,448203,430539_1007,1,0,0,3,2,3,,3,0,3.0,8056,139626,21506,238938.0,1.9499000245559728e-06,8056,448203
21357299,186325,1494214393,552064,430548_1007,1,0,0,11,1,5,,2,0,,6300,40900,125807,18595.0,1.249899924005149e-06,6300,552064
